doc_id	security_code	form_type	period_end	source_tags	existing_row_count	proposed_row_count	selected_candidate_count	excluded_candidate_count	review_row_count	excel_suppressed_segment_profit_count	status
S100PGSW	80050	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100PGXE	81500	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	10	4	10	11	0	0	match
S100PH3H	15140	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	15	24	0	0	match
S100PHLC	95050	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100PHQK	84100	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	10	4	11	88	0	0	match
S100PHUB	64670	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100PHY7	91010	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100PI20	80970	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100PI2K	80780	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	30	6	31	60	0	0	match
S100PIAG	49780	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100PIEB	57110	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100PIEV	85500	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	124	0	0	match
S100PIFF	57140	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100PII7	27600	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100PIMB	34220	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100PIN7	50210	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	21	6	22	34	0	0	match
S100PINF	48380	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100PIQR	65900	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100PITM	34670	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100PITZ	46800	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	15	22	0	0	match
S100PIWG	57060	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	36	0	0	match
S100PIWL	79710	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100PIYH	87500	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	190	0	0	match
S100PJEH	91040	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	32	8	35	58	0	0	match
S100PJIC	91070	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100PJM5	83610	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	19	9	22	144	0	0	match
S100PJND	41820	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	13	4	14	24	0	0	match
S100PJOB	54080	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	32	0	0	match
S100PJSI	90390	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100PJVL	78400	043000	2022-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	41	0	0	match
S100PK22	95010	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100PK31	95030	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100PK3K	88770	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	15	33	0	0	match
S100PK8B	34330	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100PK95	95080	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	8	27	66	0	0	match
S100PKDB	89340	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	37	0	0	match
S100PKDH	87070	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	7	8	72	0	0	match
S100PKFJ	85110	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	3	12	28	0	0	match
S100PKGI	87150	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	11	3	13	44	0	0	match
S100PKGU	86010	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	17	5	19	48	0	0	match
S100PKMT	54580	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100PKNK	77020	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	27	6	29	47	0	0	match
S100PKNS	56030	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	43	0	0	match
S100PKQ9	69820	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyFinancialStatementsTextBlock	10	3	10	11	0	0	match
S100PKQK	66250	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100PKTM	80750	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100PKXW	42280	043000	2022-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	29	0	0	match
S100PL4J	95070	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	31	53	0	0	match
S100PLD3	22960	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100PLD8	19610	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100PLKF	92210	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	14	0	0	match
S100PLON	74190	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100PLU6	83860	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	196	0	0	match
S100PLXJ	52610	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	35	46	0	0	match
S100PM71	74600	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100PM7Z	96280	043000	2022-09-30	FootnotesRegardingSegmentInformationTableTextBlock | NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	43	0	0	match
S100PMAY	34200	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	5	14	16	0	0	match
S100PMBM	33920	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	5	20	36	0	0	match
S100PMBS	99060	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	37	0	0	match
S100PMCU	60920	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100PMH1	73810	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	12	6	13	35	0	0	match
S100PMHN	38250	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	25	40	0	0	match
S100PMJS	83650	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	119	0	0	match
S100PMK1	32930	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	23	5	25	42	0	0	match
S100PMNI	71620	043000	2022-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	23	9	24	61	0	0	match
S100PN2A	85240	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	148	0	0	match
S100PN73	85510	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	17	98	0	0	match
S100PNAZ	83640	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	126	0	0	match
S100PNC4	85620	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	16	94	0	0	match
S100PNC9	83440	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	138	0	0	match
S100PNCW	85630	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	150	0	0	match
S100PNK9	87660	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	198	0	0	match
S100PNKT	83370	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	202	0	0	match
S100PNM9	83580	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	13	5	14	96	0	0	match
S100PNOZ	83680	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	184	0	0	match
S100PNR4	71610	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	150	0	0	match
S100PNRD	84160	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	154	0	0	match
S100PNS2	73270	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	20	138	0	0	match
S100PNV0	83430	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	19	196	0	0	match
S100PNVZ	83700	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	9	3	9	131	0	0	match
S100PNX5	83950	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	19	9	21	142	0	0	match
S100PNYA	83030	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	33	19	20	423	0	0	match
S100PO4E	83450	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	7	19	158	0	0	match
S100PO5L	83340	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	210	0	0	match
S100PO5T	83810	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	184	0	0	match
S100PO89	73260	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	12	4	14	110	0	0	match
S100POA1	83460	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	22	142	0	0	match
S100POAC	83590	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	174	0	0	match
S100POAV	71840	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	198	0	0	match
S100POBR	73800	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	73	0	0	match
S100POGW	87140	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	169	0	0	match
S100POIP	71500	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	7	15	175	0	0	match
S100POIU	85220	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	6	22	135	0	0	match
S100POJZ	71890	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	5	12	82	0	0	match
S100POKZ	71730	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	23	201	0	0	match
S100POM0	83830	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	11	5	12	100	0	0	match
S100PONL	73220	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	151	0	0	match
S100POOD	83360	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	18	8	26	151	0	0	match
S100PORP	87950	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	17	5	19	312	0	0	match
S100POT1	83490	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	18	180	0	0	match
S100POVT	83990	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	23	166	0	0	match
S100POW2	73840	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	54	0	0	match
S100POXI	83920	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	124	0	0	match
S100POZC	61780	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	20	6	28	356	0	0	match
S100PP22	83930	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	16	8	18	107	0	0	match
S100PP4R	85410	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	14	6	16	184	0	0	match
S100PP6L	85420	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	114	0	0	match
S100PPBE	71800	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	21	9	23	134	0	0	match
S100PPC1	83670	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	155	0	0	match
S100PPO7	73500	043000	2022-09-30	NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock	15	7	17	53	0	0	match
S100PT4M	96270	043000	2022-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100PT7P	94440	043000	2022-10-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	39	0	0	match
S100QHWZ	75310	030000	2022-12-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	3	15	20	0	0	match
S100QLAX	30480	043000	2023-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	3	17	38	0	0	match
S100QLTS	70650	043000	2023-02-28	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100QO4B	36360	043000	2023-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100QQUD	57240	043000	2023-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	23	35	0	0	match
S100QQUM	78060	043000	2023-03-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	28	7	29	45	0	0	match
S100QRZ1	82760	030000	2023-02-20	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	3	13	22	0	0	match
S100QXPP	23730	043000	2023-04-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100QXRZ	87950	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	5	19	24	0	0	match
S100QXYT	73800	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	21	0	0	match
S100QYOR	58320	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	6	0	0	match
S100QYSB	71800	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	23	22	0	0	match
S100QZ41	58310	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	6	0	0	match
S100QZ9L	87140	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	21	0	0	match
S100QZCI	83440	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	22	0	0	match
S100QZFV	83680	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100QZMT	83640	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R0C5	83590	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	18	0	0	match
S100R0UP	71610	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	20	0	0	match
S100R14H	71730	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	23	19	0	0	match
S100R1FS	73890	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	6	0	0	match
S100R1I6	83490	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	18	20	0	0	match
S100R1JE	83920	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	6	16	20	0	0	match
S100R1KF	61780	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	6	28	28	0	0	match
S100R1KT	83450	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	7	19	22	0	0	match
S100R1OH	83990	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	6	22	27	0	0	match
S100R1YA	85500	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R2KU	83810	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R2KW	73220	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	22	0	0	match
S100R2SI	83370	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	22	0	0	match
S100R2SR	83460	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	9	22	20	0	0	match
S100R2UI	85630	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	21	0	0	match
S100R3BI	71500	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	7	15	19	0	0	match
S100R3EJ	83930	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	20	0	0	match
S100R4M5	85240	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R51Z	83340	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	18	0	0	match
S100R5AR	83430	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	19	20	0	0	match
S100R5BT	73270	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	20	21	0	0	match
S100R5WY	83700	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	7	3	9	17	0	0	match
S100R62U	62920	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	26	11	27	32	0	0	match
S100R6GJ	73500	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	18	0	0	match
S100R6KE	83580	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	5	14	18	0	0	match
S100R6LO	56030	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	20	5	23	33	0	0	match
S100R6PS	73840	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	8	0	0	match
S100R6QP	83360	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	8	26	21	0	0	match
S100R79B	73370	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	20	0	0	match
S100R7C8	83950	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	9	21	22	0	0	match
S100R7T9	85420	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R81Y	71840	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	22	0	0	match
S100R8KX	83860	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100R98R	99060	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	4	21	34	0	0	match
S100R9PU	85410	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	6	16	20	0	0	match
S100R9RV	83670	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	20	0	0	match
S100RA5R	58300	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	7	17	6	0	0	match
S100RABG	71890	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	5	12	14	0	0	match
S100RAIT	83650	030000	2023-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	8	18	20	0	0	match
S100RHF7	67230	043000	2023-06-30	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationCondensedQuarterlyConsolidatedFinancialStatementsIFRSTextBlock	19	3	16	110	0	0	match
S100RJMX	55630	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100RJUT	64400	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	19	38	0	0	match
S100RKUC	37880	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100RLVJ	81790	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	18	6	21	54	0	0	match
S100RMEN	23110	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100RNAH	75310	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	16	4	17	30	0	0	match
S100RNBB	19110	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100RNV4	36830	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100RO9O	29860	043000	2023-06-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	21	39	0	0	match
S100RT8D	59330	043000	2023-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
S100RWBA	95020	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	14	5	16	49	0	0	match
S100RXVA	82760	043000	2023-08-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	15	42	0	0	match
S100RZU6	81940	043000	2023-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	9	3	11	28	0	0	match
S100S04I	26850	043000	2023-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100S0LZ	82470	043000	2023-08-31	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	24	6	27	48	0	0	match
S100S264	30040	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100S2BC	54100	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	14	18	0	0	match
S100S2LU	30360	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	19	4	19	29	0	0	match
S100S357	93060	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	8	2	9	24	0	0	match
S100S3J5	99500	043000	2023-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	4	14	34	0	0	match
S100S3MZ	95130	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	15	5	17	40	0	0	match
S100S43L	99910	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	12	3	13	25	0	0	match
S100S44I	81500	043000	2023-09-30	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	10	4	10	11	0	0	match
S100S4A1	98780	043000	2023-09-20	NotesSegmentInformationEtcQuarterlyConsolidatedFinancialStatementsTextBlock	20	5	21	35	0	0	match
