generated_at: 2026-08-02T17:00:29
mode: apply
date_from: 
date_to: 
selected_rows: 28146
candidates: 176989
warnings: 0

status     | code     | company                | period_end | kind     | segment                  | metric           | value_kind         | value            | source_tag                       | reason                      
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |      482,000,000 | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |             None | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      482,000,000 | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |             None | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |      458,000,000 | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |             None | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      458,000,000 | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |             None | Goodwill                         | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |      190,000,000 | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |      190,000,000 | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |             None | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |       32,000,000 | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |             None | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |       32,000,000 | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |             None | ImpairmentLossEL                 | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |    2,934,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |    2,934,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |        2,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |    2,936,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |             None | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |      940,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |                0 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      941,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |        1,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      942,000,000 | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |             None | IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |    1,211,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |    1,211,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |        2,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |    1,214,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |               -0 | InterestExpensesOEBNK            | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |      783,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |       68,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      852,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |        4,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      856,000,000 | InterestExpensesOEBNK            | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |      -10,000,000 | InterestExpensesOEBNK            | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |   18,021,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |   18,021,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |       88,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |   18,110,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |      -69,000,000 | InterestIncomeOIBNK              | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |   14,973,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |                0 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |   14,973,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |       95,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |   15,069,000,000 | InterestIncomeOIBNK              | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |      -74,000,000 | InterestIncomeOIBNK              | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |      108,000,000 | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |      108,000,000 | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |      120,000,000 | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |      120,000,000 | InvestmentsInEntitiesAccountedForUsingEquityMethod | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |             None | InvestmentsInEntitiesAccountedForUsingEquityMethod | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    | 2,510,705,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |             None | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    | 2,510,705,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |   66,741,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    | 2,577,447,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |  -65,923,000,000 | Liabilities                      | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    | 2,391,188,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |   15,254,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    | 2,406,443,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |   59,939,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    | 2,466,382,000,000 | Liabilities                      | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |  -64,505,000,000 | Liabilities                      | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_4:excluded_no_supported_metric
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_6:excluded_asset_table
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_7:excluded_no_supported_metric
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_8:excluded_no_supported_metric
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | table_9:excluded_no_supported_metric
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   | NetSales         | total              |   21,589,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | NetSales         | total              |   21,589,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   | NetSales         | total              |      331,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   | SegmentProfit    | segment_profit     |    3,367,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,367,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   | SegmentProfit    | segment_profit     |       79,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 | NetSales         | total              |    3,036,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 | SegmentProfit    | segment_profit     |      278,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | region   | 貸出業務                 | NetSales         | total              |   11,899,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | region   | 有価証券投資 業務        | NetSales         | total              |    6,460,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | region   | 役務取引等業務           | NetSales         | total              |    2,958,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | region   | その他                   | NetSales         | total              |      570,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 7161     | じもとホールディングス | 2016-09-30 | region   | リース業務               | NetSales         | total              |    3,036,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   | SegmentProfit    | segment_profit     |    3,367,000,000 | OrdinaryIncome                   | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 | SegmentProfit    | segment_profit     |             None | OrdinaryIncome                   | nil_fact                    
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,367,000,000 | OrdinaryIncome                   | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   | SegmentProfit    | segment_profit     |       79,000,000 | OrdinaryIncome                   | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,447,000,000 | OrdinaryIncome                   | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |     -189,000,000 | OrdinaryIncome                   | excluded_adjustment_or_elimination_member
review     | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   | SegmentProfit    | segment_profit     |    2,685,000,000 | OrdinaryIncome                   | profit_metric_label_unclassified
review     | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 | SegmentProfit    | segment_profit     |      278,000,000 | OrdinaryIncome                   | profit_metric_label_unclassified
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,367,000,000 | NotesSegmentInformationEtcSemiAnnualConsolidatedFinancialStatementsTextBlock | lower_priority_duplicate    
review     | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    2,963,000,000 | OrdinaryIncome                   | profit_metric_label_unclassified
review     | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   | SegmentProfit    | segment_profit     |       91,000,000 | OrdinaryIncome                   | profit_metric_label_unclassified
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    2,963,000,000 | OrdinaryIncome                   | lower_priority_duplicate    
review     | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,055,000,000 | OrdinaryIncome                   | profit_metric_label_unclassified
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |     -255,000,000 | OrdinaryIncome                   | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |   21,680,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |   21,680,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   |                  |                    |      609,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     |                  |                    |   22,290,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |     -400,000,000 | OrdinaryIncomeBNK                | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   |                  |                    |   19,188,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 |                  |                    |    3,048,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |   22,236,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   |                  |                    |      645,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     |                  |                    |   22,882,000,000 | OrdinaryIncomeBNK                | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |     -432,000,000 | OrdinaryIncomeBNK                | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   | NetSales         | external           |   21,589,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 | NetSales         | external           |             None | RevenuesFromExternalCustomers    | nil_fact                    
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     | NetSales         | external           |   21,589,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | その他                   | NetSales         | external           |      331,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | total    | 合計                     | NetSales         | external           |   21,920,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 7161     | じもとホールディングス | 2015-09-30 | excluded | Reconciling Items        |                  |                    |      -31,000,000 | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | 銀行業                   | NetSales         | external           |   19,077,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | リース業                 | NetSales         | external           |    3,036,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | NetSales         | external           |   22,113,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 7161     | じもとホールディングス | 2016-09-30 | business | その他                   | NetSales         | external           |      382,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | NetSales         | external           |   22,113,000,000 | RevenuesFromExternalCustomers    | lower_priority_duplicate    
selected   | 7161     | じもとホールディングス | 2016-09-30 | total    | 合計                     | NetSales         | external           |   22,496,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 7161     | じもとホールディングス | 2016-09-30 | excluded | Reconciling Items        |                  |                    |      -47,000,000 | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | 銀行業                   |                  |                    |       91,000,000 | TransactionsWithOtherSegments    | unsupported_segment_tag     
excluded   | 7161     | じもとホールディングス | 2015-09-30 | business | リース業                 |                  |                    |             None | TransactionsWithOtherSegments    | unsupported_segment_tag     
