Date,Open,High,Low,Close,Volume
2009-03-05,2998.35,3073.71,2954.4,3004.63,2871986
2009-03-06,2879.05,2910.44,2797.42,2797.42,3571112
2009-03-09,2891.61,2894.75,2784.86,2822.54,2546475
2009-03-10,2794.28,2882.18,2794.28,2866.49,1918053
2009-03-11,2960.68,3058.01,2951.26,3058.01,3178710
2009-03-12,3039.17,3101.96,2979.51,2979.51,2564947
2009-03-13,3139.65,3177.32,3105.1,3130.22,9143089
2009-03-16,3155.33,3205.57,3145.91,3186.73,1882700
2009-03-17,3249.53,3463.03,3208.71,3459.9,3225851
2009-03-18,3522.67,3579.2,3356.27,3412.77,2144195
2009-03-19,3415.93,3453.6,3328.01,3346.87,2044180
2009-03-23,3284.06,3453.6,3280.92,3397.1,2400912
2009-03-24,3466.17,3488.13,3353.13,3488.13,4168635
2009-03-25,3425.37,3532.1,3406.5,3478.7,2419707
2009-03-26,3475.57,3767.57,3412.77,3767.57,3829423
2009-03-27,3770.7,3792.7,3601.17,3601.17,2692028
2009-03-30,3616.87,3685.93,3566.63,3566.63,2724833
2009-03-31,3566.63,3670.23,3503.83,3506.97,2702542
2009-04-01,3566.63,3576.03,3415.93,3576.03,2789178
2009-04-02,3613.73,3638.83,3510.1,3591.73,3370133
2009-04-03,3654.53,3663.97,3453.6,3453.6,3213111
2009-04-06,3428.5,3532.1,3428.5,3532.1,2724195
2009-04-07,3469.3,3535.23,3456.73,3488.13,2078259
2009-04-08,3441.03,3598.03,3437.9,3579.2,2539781
2009-04-09,3610.6,3654.53,3535.23,3651.4,2516531
2009-04-10,3714.2,3717.33,3299.76,3375.1,7584316
2009-04-13,3312.32,3321.73,3164.75,3180.45,3165015
2009-04-14,3149.06,3240.11,3108.24,3155.33,3591816
2009-04-15,3183.6,3315.46,3142.78,3246.38,2396770
2009-04-16,3359.43,3381.4,3255.81,3284.06,2298674
2009-04-17,3346.87,3375.1,3211.85,3265.23,2448689
2009-04-20,3280.92,3293.48,3240.11,3252.67,1392521
2009-04-21,3183.6,3262.09,3164.75,3233.82,1849581
2009-04-22,3236.97,3284.06,3186.73,3258.94,1864231
2009-04-23,3302.9,3353.13,3246.38,3353.13,1841294
2009-04-24,3290.34,3334.3,3211.85,3224.41,1677901
2009-04-27,3161.62,3196.15,3149.06,3174.17,2062339
2009-04-28,3123.94,3249.53,3114.52,3123.94,3574299
2009-04-30,3164.75,3233.82,3155.33,3233.82,1911044
2009-05-01,3202.43,3280.92,3189.87,3255.81,1452076
2009-05-07,3296.63,3318.6,3205.57,3230.69,2923264
2009-05-08,3271.5,3375.1,3233.82,3284.06,4210040
2009-05-11,3287.2,3296.63,3243.25,3284.06,1949907
2009-05-12,3252.67,3287.2,3236.97,3252.67,1485517
2009-05-13,3227.55,3371.97,3227.55,3368.83,2307594
2009-05-14,3368.83,3419.07,3321.73,3400.23,2334660
2009-05-15,3422.2,3431.63,3368.83,3415.93,2187836
2009-05-18,3290.34,3331.16,3255.81,3255.81,2237839
2009-05-19,3299.76,3384.53,3299.76,3302.9,2307594
2009-05-20,3375.1,3384.53,3312.32,3315.46,1439656
2009-05-21,3299.76,3328.01,3268.36,3268.36,1741599
2009-05-22,3255.81,3318.6,3255.81,3299.76,1640632
2009-05-25,3293.48,3444.2,3293.48,3444.2,2813696
2009-05-26,3397.1,3434.77,3328.01,3406.5,2053741
2009-05-27,3459.9,3494.43,3437.9,3494.43,2134636
2009-05-28,3491.27,3494.43,3444.2,3444.2,2057880
2009-05-29,3444.2,3544.67,3425.37,3544.67,2173819
2009-06-01,3503.83,3569.77,3478.7,3569.77,2433401
2009-06-02,3610.6,3673.37,3547.8,3635.7,3044299
2009-06-03,3673.37,3723.6,3648.27,3723.6,2680244
2009-06-04,3679.67,3852.33,3679.67,3795.83,2959891
2009-06-05,3830.37,3918.27,3798.97,3918.27,2703493
2009-06-08,3861.77,3974.8,3842.9,3912.0,2007555
2009-06-09,3899.43,3905.7,3817.8,3886.87,1551133
2009-06-10,3871.17,4012.47,3868.03,4009.33,2266502
2009-06-11,3990.47,4015.6,3918.27,3918.27,1779187
2009-06-12,4028.17,4028.17,3930.83,4012.47,10714605
2009-06-15,3977.93,4018.73,3930.83,3962.23,1829829
2009-06-16,3908.87,4012.47,3905.7,3955.93,1954684
2009-06-17,4006.17,4012.47,3915.13,4009.33,2135278
2009-06-18,3946.53,3968.5,3908.87,3924.53,1820906
2009-06-19,3930.83,3949.67,3839.77,3949.67,2055654
2009-06-22,3886.87,3990.47,3886.87,3971.63,1335189
2009-06-23,3908.87,3952.8,3846.07,3846.07,3138259
2009-06-24,3874.3,3890.0,3786.4,3798.97,1993858
2009-06-25,3786.4,3871.17,3761.3,3849.2,1938122
2009-06-26,3846.07,3924.53,3792.7,3893.17,1575651
2009-06-29,3883.73,3971.63,3883.73,3940.23,1436469
2009-06-30,3946.53,4003.03,3940.23,3955.93,1962007
2009-07-01,3912.0,3990.47,3886.87,3924.53,1685863
2009-07-02,3927.7,3952.8,3880.6,3896.3,1802124
2009-07-03,3780.13,3805.23,3751.87,3783.27,2140375
2009-07-06,3720.47,3767.57,3667.1,3667.1,1956594
2009-07-07,3663.97,3739.3,3641.97,3704.77,1788104
2009-07-08,3607.43,3707.9,3604.3,3676.5,1592864
2009-07-09,3676.5,3761.3,3651.4,3670.23,2020930
2009-07-10,3733.03,3802.1,3629.4,3638.83,5179578
2009-07-13,3610.6,3648.27,3544.67,3544.67,1800847
2009-07-14,3604.3,3616.87,3510.1,3598.03,1682040
2009-07-15,3550.93,3632.57,3541.5,3598.03,1832372
2009-07-16,3720.47,3720.47,3528.97,3560.33,1959775
2009-07-17,3585.47,3667.1,3560.33,3641.97,1363533
2009-07-21,3657.67,3660.8,3579.2,3626.27,1644144
2009-07-22,3579.2,3704.77,3579.2,3689.07,1739366
2009-07-23,3660.8,3723.6,3641.97,3692.23,1477880
2009-07-24,3742.43,3745.6,3641.97,3685.93,2106612
2009-07-27,3673.37,3814.67,3673.37,3814.67,2047373
2009-07-28,3767.57,3830.37,3767.57,3786.4,1862950
2009-07-29,3780.13,3817.8,3767.57,3798.97,1147266
2009-07-30,3827.23,3842.9,3792.7,3830.37,1441888
2009-07-31,3858.6,3908.87,3808.37,3858.6,1669940
2009-08-03,3824.07,3833.5,3736.17,3745.6,1970921
2009-08-04,3720.47,3758.17,3707.9,3707.9,2725156
2009-08-05,3579.2,3651.4,3560.33,3579.2,2784401
2009-08-06,3560.33,3695.37,3560.33,3648.27,2379256
2009-08-07,3641.97,3682.8,3616.87,3682.8,1489343
2009-08-10,3689.07,3704.77,3601.17,3610.6,2303135
2009-08-11,3610.6,3689.07,3610.6,3679.67,1296964
2009-08-12,3616.87,3698.5,3616.87,3657.67,1519602
2009-08-13,3663.97,3667.1,3620.0,3620.0,1482020
2009-08-14,3654.53,3654.53,3519.53,3525.8,4963947
2009-08-17,3506.97,3516.4,3400.23,3400.23,2710503
2009-08-18,3422.2,3463.03,3375.1,3406.5,1465454
2009-08-19,3384.53,3390.8,3318.6,3331.16,1594135
2009-08-20,3331.16,3400.23,3318.6,3387.67,1422775
2009-08-21,3359.43,3390.8,3334.3,3368.83,1875380
2009-08-24,3453.6,3506.97,3415.93,3506.97,1861044
2009-08-25,3459.9,3522.67,3459.9,3459.9,1742237
2009-08-26,3453.6,3560.33,3444.2,3541.5,2039722
2009-08-27,3544.67,3588.6,3516.4,3525.8,1853401
2009-08-28,3588.6,3588.6,3491.27,3516.4,1866457
2009-08-31,3456.73,3541.5,3456.73,3500.7,3041437
2009-09-01,3472.43,3491.27,3387.67,3403.37,2396770
2009-09-02,3277.78,3350.0,3246.38,3296.63,3738653
2009-09-03,3450.47,3456.73,3390.8,3390.8,2993974
2009-09-04,3444.2,3450.47,3368.83,3431.63,2206943
2009-09-07,3463.03,3469.3,3406.5,3431.63,1389011
2009-09-08,3412.77,3466.17,3412.77,3466.17,1459402
2009-09-09,3409.63,3466.17,3409.63,3466.17,1192810
2009-09-10,3463.03,3472.43,3425.37,3469.3,1431372
2009-09-11,3488.13,3488.13,3434.77,3453.6,8923003
2009-09-14,3406.5,3425.37,3359.43,3359.43,1749874
2009-09-15,3406.5,3406.5,3359.43,3381.4,1223070
2009-09-16,3368.83,3381.4,3302.9,3334.3,2286884
2009-09-17,3343.7,3406.5,3340.57,3403.37,1788104
2009-09-18,3368.83,3397.1,3321.73,3321.73,1977298
2009-09-24,3403.37,3497.57,3400.23,3497.57,3547220
2009-09-25,3434.77,3488.13,3384.53,3463.03,2163625
2009-09-28,3497.57,3563.5,3463.03,3554.07,2829629
2009-09-29,3519.53,3560.33,3485.0,3541.5,2163306
2009-09-30,3544.67,3594.87,3544.67,3566.63,1348880
2009-10-01,3601.17,3742.43,3579.2,3736.17,3782595
2009-10-02,3789.53,3833.5,3698.5,3698.5,4460709
2009-10-05,4263.63,4326.43,4131.77,4247.93,6599807
2009-10-06,4185.13,4185.13,4087.8,4106.63,3353884
2009-10-07,4144.33,4178.87,4090.93,4153.73,2542327
2009-10-08,4175.73,4175.73,4053.27,4062.7,2175415
2009-10-09,4125.5,4216.53,4106.63,4144.33,6308375
2009-10-13,4169.43,4178.87,4078.4,4144.33,1684592
2009-10-14,4188.27,4426.9,4147.47,4395.5,3695335
2009-10-15,4489.67,4558.73,4470.83,4558.73,3147495
2009-10-16,4621.53,4825.63,4621.53,4809.93,5005036
2009-10-19,4684.33,4703.17,4615.27,4630.97,3638322
2009-10-20,4634.1,4759.7,4599.57,4681.2,2624830
2009-10-21,4728.3,4919.8,4722.0,4913.53,2888865
2009-10-22,4850.73,4900.97,4816.2,4838.2,2488504
2009-10-23,4900.97,4960.63,4853.87,4872.73,2257901
2009-10-26,4897.83,4976.33,4869.6,4976.33,1719948
2009-10-27,4913.53,5061.1,4894.7,5023.4,2454747
2009-10-28,5026.57,5101.9,4919.8,4922.97,2674827
2009-10-29,4775.4,4816.2,4671.8,4797.37,2850324
2009-10-30,4825.63,4841.33,4715.73,4747.13,1978573
2009-11-02,4558.73,4813.07,4552.47,4747.13,3684815
2009-11-04,4822.47,4970.07,4775.4,4957.5,2693938
2009-11-05,4894.7,4929.23,4772.23,4772.23,2693302
2009-11-06,4897.83,4944.93,4857.03,4888.4,2070936
2009-11-09,4907.27,5036.0,4897.83,4995.17,1982712
2009-11-10,5086.2,5277.73,5079.93,5240.07,2997161
2009-11-11,5324.83,5444.13,5274.6,5312.27,2883138
2009-11-12,5419.0,5453.57,5202.37,5224.37,2675460
2009-11-13,5174.13,5287.17,5145.87,5236.93,3305159
2009-11-16,5299.7,5506.93,5274.6,5506.93,2052470
2009-11-17,5557.17,5660.77,5349.93,5456.7,3809357
2009-11-18,5519.5,5632.5,5390.77,5412.73,2779623
2009-11-19,5431.57,5431.57,5111.33,5136.47,4424717
2009-11-20,5023.4,5067.37,4860.17,4966.9,5094860
2009-11-24,5029.7,5073.67,4913.53,4979.47,2843640
2009-11-25,4863.3,5029.7,4863.3,4973.2,2641067
2009-11-26,4973.2,5155.27,4929.23,5086.2,2493598
2009-11-27,5023.4,5086.2,4882.13,4894.7,3703293
2009-11-30,4992.03,5032.83,4894.7,4922.97,2820703
2009-12-01,4872.73,5045.4,4844.47,5017.13,3487343
2009-12-02,5039.13,5142.73,4995.17,5123.9,2611763
2009-12-03,4954.33,5076.8,4922.97,5076.8,3978808
2009-12-04,5079.93,5108.2,4995.17,5032.83,2241661
2009-12-07,5036.0,5086.2,4954.33,4988.9,1969334
2009-12-08,4904.13,4938.63,4863.3,4894.7,2642345
2009-12-09,4825.63,4885.27,4756.53,4831.9,2103425
2009-12-10,4769.1,4831.9,4712.6,4728.3,2205982
2009-12-11,4809.93,4863.3,4731.43,4857.03,8722024
2009-12-14,4844.47,4938.63,4794.23,4857.03,1815177
2009-12-15,4860.17,4888.4,4806.8,4831.9,1012855
2009-12-16,4913.53,5010.87,4860.17,5004.57,2261408
2009-12-17,5023.4,5101.9,4957.5,4960.63,1548907
2009-12-18,4948.07,4954.33,4844.47,4910.4,1864860
2009-12-21,5004.57,5039.13,4976.33,5036.0,1164150
2009-12-22,5092.5,5145.87,5023.4,5145.87,1977298
2009-12-24,5083.07,5331.1,5083.07,5268.3,3480336
2009-12-25,5327.97,5327.97,5243.2,5287.17,1314801
2009-12-28,5302.83,5450.4,5296.57,5450.4,2235293
2009-12-29,5494.37,5585.43,5450.4,5541.47,3482565
2009-12-30,5604.27,5626.23,5481.8,5484.93,2075081
2010-01-04,5544.6,5544.6,5466.1,5481.8,1189943
2010-01-05,5403.3,5428.43,5274.6,5306.0,3193359
2010-01-06,5309.13,5337.37,5252.6,5265.17,2133371
2010-01-07,5265.17,5321.7,5149.0,5230.63,1906269
2010-01-08,5306.0,5306.0,5083.07,5306.0,6025218
2010-01-12,5192.97,5196.1,5039.13,5039.13,4011294
2010-01-13,4970.07,5070.53,4900.97,5026.57,3149086
2010-01-14,5036.0,5073.67,4935.5,4951.2,3742789
2010-01-15,4866.43,5098.77,4866.43,5092.5,4693532
2010-01-18,5023.4,5036.0,4951.2,4970.07,3919235
2010-01-19,4992.03,5010.87,4929.23,4966.9,2359507
2010-01-20,4979.47,4985.73,4932.37,4935.5,1918376
2010-01-21,4919.8,4988.9,4913.53,4973.2,3866683
2010-01-22,4897.83,4919.8,4756.53,4765.97,5071285
2010-01-25,4671.8,4731.43,4649.8,4700.03,3695009
2010-01-26,4703.17,4725.17,4577.6,4615.27,4088369
2010-01-27,4646.67,4709.47,4590.13,4659.23,2707316
2010-01-28,4725.17,4894.7,4690.6,4882.13,4404329
2010-01-29,4797.37,4847.6,4709.47,4715.73,3321398
2010-02-01,4769.1,4778.53,4678.07,4718.87,2550288
2010-02-02,4747.13,4772.23,4703.17,4718.87,1546359
2010-02-03,4499.1,4580.73,4483.4,4571.3,3458680
2010-02-04,4587.0,4652.93,4583.87,4618.4,1863589
2010-02-05,4524.2,4524.2,4420.63,4420.63,3582261
2010-02-08,4404.9,4455.17,4342.13,4398.63,1664840
2010-02-09,4398.63,4458.3,4382.93,4420.63,2188468
2010-02-10,4514.8,4517.93,4392.37,4398.63,2113297
2010-02-12,4492.8,4543.07,4436.3,4533.63,3496898
2010-02-15,4530.5,4580.73,4505.4,4511.67,1302061
2010-02-16,4558.73,4565.03,4477.13,4492.8,870160
2010-02-17,4546.2,4662.37,4527.37,4652.93,2500608
2010-02-18,4649.8,4750.27,4630.97,4750.27,1664520
2010-02-19,4822.47,4857.03,4665.5,4678.07,2680566
2010-02-22,4825.63,4828.77,4756.53,4797.37,1673765
2010-02-23,4725.17,4816.2,4725.17,4784.8,1899584
2010-02-24,4725.17,4791.1,4674.93,4750.27,2508886
2010-02-25,4803.67,4828.77,4722.0,4728.3,1808489
2010-02-26,4775.4,4781.67,4709.47,4709.47,1736182
2010-03-01,4709.47,4813.07,4696.9,4778.53,1661333
2010-03-02,4787.97,4813.07,4759.7,4778.53,1409722
2010-03-03,4844.47,5010.87,4806.8,5001.43,3907140
2010-03-04,5001.43,5036.0,4919.8,4944.93,2610172
2010-03-05,5023.4,5136.47,5010.87,5130.17,4092508
2010-03-08,5240.07,5240.07,5149.0,5171.0,3039838
2010-03-09,5164.7,5221.2,5149.0,5199.23,2239110
2010-03-10,5073.67,5183.53,5067.37,5155.27,1851805
2010-03-11,5155.27,5183.53,5127.03,5171.0,1645732
2010-03-12,5271.47,5290.3,5205.53,5262.03,12967419
2010-03-15,5265.17,5287.17,5180.4,5202.37,1375317
2010-03-16,5174.13,5211.8,5142.73,5180.4,1188352
2010-03-17,5211.8,5315.4,5202.37,5296.57,2592342
2010-03-18,5309.13,5331.1,5214.93,5221.2,1791605
2010-03-19,5208.67,5265.17,5180.4,5224.37,2438179
2010-03-23,5196.1,5224.37,5152.13,5158.43,1343151
2010-03-24,5183.53,5221.2,5108.2,5133.3,1288045
2010-03-25,5105.07,5133.3,5054.83,5057.97,1720259
2010-03-26,5036.0,5111.33,4982.6,5064.23,2804780
2010-03-29,5026.57,5079.93,4985.73,5054.83,1716442
2010-03-30,5051.67,5123.9,5029.7,5095.63,1880790
2010-03-31,5180.4,5183.53,5098.77,5101.9,2598074
2010-04-01,5155.27,5252.6,5117.6,5240.07,4853424
2010-04-02,5211.8,5277.73,5208.67,5240.07,2002777
2010-04-05,4866.43,4891.57,4681.2,4684.33,7438443
2010-04-06,4558.73,4700.03,4436.3,4681.2,7290649
2010-04-07,4709.47,4718.87,4649.8,4678.07,3111187
2010-04-08,4649.8,4750.27,4624.7,4709.47,3494036
2010-04-09,4794.23,4938.63,4794.23,4857.03,10225697
2010-04-12,4926.1,4929.23,4759.7,4781.67,3651381
2010-04-13,4712.6,4734.57,4656.07,4700.03,3938351
2010-04-14,4709.47,4718.87,4652.93,4678.07,2721017
2010-04-15,4737.7,4737.7,4659.23,4665.5,1930157
2010-04-16,4630.97,4640.4,4543.07,4546.2,3216931
2010-04-19,4489.67,4590.13,4467.7,4536.77,2839181
2010-04-20,4599.57,4599.57,4549.33,4555.6,2551569
2010-04-21,4615.27,4671.8,4596.43,4659.23,3242407
2010-04-22,4583.87,4587.0,4517.93,4533.63,2655400
2010-04-23,4558.73,4561.9,4495.97,4502.23,3187949
2010-04-26,4549.33,4565.03,4533.63,4546.2,1956916
2010-04-27,4549.33,4609.0,4536.77,4580.73,2288796
2010-04-28,4495.97,4583.87,4474.0,4517.93,5209834
2010-04-30,4539.93,4571.3,4489.67,4511.67,2358552
2010-05-06,4395.5,4439.47,4354.67,4354.67,4115120
2010-05-07,4072.1,4200.83,4028.17,4094.1,5644594
2010-05-10,4191.4,4304.43,4134.9,4229.1,3469506
2010-05-11,4257.33,4263.63,4116.07,4122.33,3341786
2010-05-12,4125.5,4153.73,4053.27,4072.1,3202604
2010-05-13,4166.3,4244.8,4112.93,4244.8,2842685
2010-05-14,4160.03,4276.2,4144.33,4232.23,5413042
2010-05-17,4222.8,4232.23,4087.8,4131.77,3442437
2010-05-18,4178.87,4257.33,4134.9,4222.8,3473010
2010-05-19,4147.47,4276.2,4147.47,4254.2,3497218
2010-05-20,4257.33,4332.7,4219.67,4301.3,3446889
2010-05-21,4178.87,4241.67,4134.9,4134.9,4551159
2010-05-24,4134.9,4150.6,4040.7,4043.87,3450712
2010-05-25,3987.33,3990.47,3814.67,3827.23,4812977
2010-05-26,3933.97,3999.9,3918.27,3993.63,4729846
2010-05-27,3930.83,4012.47,3877.47,3977.93,3201962
2010-05-28,4072.1,4084.67,4021.87,4053.27,4003329
2010-05-31,4072.1,4072.1,4006.17,4018.73,2414607
2010-06-01,4037.57,4037.57,3896.3,3965.37,1756251
2010-06-02,3933.97,3993.63,3883.73,3905.7,2642977
2010-06-03,4178.87,4210.27,4131.77,4188.27,4362607
2010-06-04,4188.27,4203.97,4094.1,4103.5,2426710
2010-06-07,4050.13,4081.53,3927.7,3977.93,3068184
2010-06-08,3924.53,4072.1,3896.3,4065.83,2906063
2010-06-09,3981.07,4009.33,3924.53,3993.63,3208331
2010-06-10,3999.9,4050.13,3974.8,4009.33,1549856
2010-06-11,4103.5,4191.4,4065.83,4166.3,11590185
2010-06-14,4222.8,4288.73,4207.13,4288.73,2544562
2010-06-15,4326.43,4357.83,4298.17,4335.83,2644571
2010-06-16,4411.2,4439.47,4379.8,4408.07,2296442
2010-06-17,4395.5,4414.33,4373.53,4401.77,1825057
2010-06-18,4404.9,4439.47,4389.2,4433.17,1720894
2010-06-21,4461.43,4495.97,4379.8,4495.97,2914985
2010-06-22,4433.17,4502.23,4423.77,4492.8,2237839
2010-06-23,4458.3,4505.4,4439.47,4477.13,2019662
2010-06-24,4461.43,4470.83,4417.47,4420.63,1349519
2010-06-25,4329.57,4408.07,4320.13,4398.63,1828235
2010-06-28,4414.33,4439.47,4370.37,4433.17,1281673
2010-06-29,4417.47,4452.0,4376.67,4389.2,1890339
2010-06-30,4295.03,4326.43,4238.5,4244.8,2754141
2010-07-01,4225.97,4342.13,4166.3,4194.57,2647755
2010-07-02,4210.27,4276.2,4156.87,4216.53,2789808
2010-07-05,4056.4,4150.6,3999.9,4141.17,4552753
2010-07-06,4018.73,4068.97,3974.8,4018.73,3287003
2010-07-07,4021.87,4025.03,3952.8,3996.77,2359507
2010-07-08,4081.53,4084.67,3981.07,3993.63,1956594
2010-07-09,3996.77,4034.43,3849.2,4018.73,6753645
2010-07-12,3952.8,3965.37,3915.13,3946.53,2306630
2010-07-13,3940.23,4009.33,3940.23,3987.33,1901814
2010-07-14,4081.53,4166.3,4059.57,4144.33,2671327
2010-07-15,4094.1,4188.27,4094.1,4156.87,1984941
2010-07-16,4141.17,4191.4,3999.9,4012.47,2381804
2010-07-20,3968.5,4040.7,3937.1,3990.47,1508134
2010-07-21,4062.7,4065.83,3962.23,3999.9,1296964
2010-07-22,3987.33,4081.53,3981.07,4040.7,1757215
2010-07-23,4106.63,4106.63,4006.17,4034.43,1850527
2010-07-26,4059.57,4065.83,4015.6,4053.27,1148859
2010-07-27,4056.4,4116.07,4056.4,4106.63,1085159
2010-07-28,4160.03,4222.8,4128.63,4216.53,2011378
2010-07-29,4147.47,4175.73,4109.8,4125.5,1405580
2010-07-30,4100.37,4131.77,4050.13,4059.57,1637451
2010-08-02,4078.4,4163.17,4075.27,4094.1,1238045
2010-08-03,4163.17,4225.97,4156.87,4210.27,2236881
2010-08-04,4163.17,4188.27,4100.37,4122.33,1947042
2010-08-05,4194.57,4269.9,4182.0,4269.9,2556982
2010-08-06,4229.1,4238.5,4163.17,4182.0,1769626
2010-08-09,4119.2,4175.73,4119.2,4169.43,1328815
2010-08-10,4216.53,4241.67,4160.03,4182.0,1150134
2010-08-11,4122.33,4172.57,4068.97,4075.27,1561649
2010-08-12,3984.2,4043.87,3955.93,4021.87,2188149
2010-08-13,3996.77,4081.53,3984.2,4031.3,3348793
2010-08-16,3999.9,4050.13,3974.8,4006.17,1023362
2010-08-17,3981.07,4031.3,3974.8,4006.17,1080375
2010-08-18,4043.87,4062.7,3996.77,4034.43,1199820
2010-08-19,4028.17,4043.87,4012.47,4034.43,1100763
2010-08-20,3987.33,3996.77,3912.0,3927.7,1915505
2010-08-23,3930.83,3965.37,3912.0,3924.53,1630760
2010-08-24,3890.0,3912.0,3855.47,3861.77,1321494
2010-08-25,3830.37,3849.2,3755.0,3786.4,2523852
2010-08-26,3811.53,3817.8,3761.3,3773.87,1673440
2010-08-27,3748.73,3751.87,3689.07,3720.47,2718465
2010-08-30,3798.97,3833.5,3770.7,3789.53,1964556
2010-08-31,3711.07,3726.77,3635.7,3635.7,2147063
2010-09-01,3638.83,3695.37,3598.03,3657.67,2172228
2010-09-02,3717.33,3723.6,3601.17,3651.4,2731521
2010-09-03,3638.83,3657.67,3585.47,3607.43,2200888
2010-09-06,3651.4,3698.5,3604.3,3689.07,1684905
2010-09-07,3648.27,3682.8,3635.7,3635.7,1331369
2010-09-08,3591.73,3610.6,3503.83,3503.83,2204711
2010-09-09,3544.67,3557.2,3472.43,3506.97,2211721
2010-09-10,3554.07,3714.2,3500.7,3701.63,8538243
2010-09-13,3720.47,3758.17,3670.23,3676.5,2938232
2010-09-14,3638.83,3673.37,3598.03,3667.1,2320330
2010-09-15,3613.73,3802.1,3613.73,3755.0,3790879
2010-09-16,3755.0,3805.23,3742.43,3748.73,2691393
2010-09-17,3758.17,3836.63,3755.0,3833.5,2173819
2010-09-21,3842.9,3849.2,3764.43,3805.23,1851488
2010-09-22,3770.7,3858.6,3764.43,3827.23,1752434
2010-09-24,3770.7,3842.9,3745.6,3780.13,2434669
2010-09-27,3798.97,3849.2,3773.87,3773.87,1481384
2010-09-28,3789.53,3805.23,3745.6,3751.87,1696051
2010-09-29,3783.27,3789.53,3736.17,3780.13,3679083
2010-09-30,3776.97,3780.13,3692.23,3692.23,3327447
2010-10-01,3711.07,3733.03,3682.8,3682.8,2484043
2010-10-04,3682.8,3729.9,3616.87,3695.37,3715716
2010-10-05,3632.57,3846.07,3594.87,3817.8,4746409
2010-10-06,3820.93,3984.2,3789.53,3949.67,4291258
2010-10-07,3949.67,3999.9,3893.17,3981.07,2464929
2010-10-08,3984.2,3984.2,3890.0,3890.0,3651381
2010-10-12,3698.5,3736.17,3506.97,3510.1,6726253
2010-10-13,3510.1,3510.1,3406.5,3425.37,3885794
2010-10-14,3469.3,3532.1,3422.2,3447.33,4109712
2010-10-15,3431.63,3431.63,3350.0,3397.1,2669092
2010-10-18,3400.23,3406.5,3302.9,3324.88,2021885
2010-10-19,3315.46,3340.57,3284.06,3331.16,1759757
2010-10-20,3268.36,3309.18,3255.81,3277.78,1997045
2010-10-21,3350.0,3365.7,3252.67,3293.48,2493598
2010-10-22,3321.73,3350.0,3299.76,3321.73,1398886
2010-10-25,3337.43,3409.63,3337.43,3378.23,2240071
2010-10-26,3390.8,3447.33,3390.8,3422.2,2283064
2010-10-27,3469.3,3475.57,3397.1,3409.63,2012655
2010-10-28,3412.77,3415.93,3353.13,3368.83,1877603
2010-10-29,3362.57,3378.23,3306.04,3306.04,2180187
2010-11-01,3306.04,3406.5,3290.34,3306.04,1632040
2010-11-02,3309.18,3403.37,3296.63,3397.1,2341989
2010-11-04,3579.2,3689.07,3560.33,3673.37,5159196
2010-11-05,3761.3,3798.97,3742.43,3776.97,3256114
2010-11-08,3789.53,3802.1,3751.87,3783.27,1705287
2010-11-09,3736.17,3776.97,3701.63,3764.43,3602320
2010-11-10,3814.67,3886.87,3805.23,3880.6,2485633
2010-11-11,3908.87,3912.0,3842.9,3886.87,2055022
2010-11-12,3830.37,3855.47,3798.97,3833.5,3672395
2010-11-15,3833.5,3924.53,3824.07,3924.53,2477994
2010-11-16,3949.67,4090.93,3943.4,4081.53,5348700
2010-11-17,4050.13,4097.23,4021.87,4078.4,2963082
2010-11-18,4075.27,4125.5,4034.43,4106.63,3297513
2010-11-19,4175.73,4207.13,4156.87,4160.03,2950020
2010-11-22,4222.8,4238.5,4185.13,4203.97,1752112
2010-11-24,4169.43,4382.93,4134.9,4354.67,4053971
2010-11-25,4360.97,4370.37,4273.03,4298.17,3244317
2010-11-26,4279.33,4317.0,4254.2,4257.33,1611649
2010-11-29,4320.13,4320.13,4232.23,4288.73,1773771
2010-11-30,4213.4,4263.63,4144.33,4156.87,3185084
2010-12-01,4175.73,4207.13,4119.2,4163.17,2280512
2010-12-02,4232.23,4291.87,4197.7,4203.97,4730157
2010-12-03,4037.57,4106.63,4015.6,4078.4,5071923
2010-12-06,4053.27,4081.53,4047.0,4050.13,1543168
2010-12-07,4043.87,4059.57,3990.47,4037.57,2427027
2010-12-08,4094.1,4119.2,4065.83,4065.83,2770697
2010-12-09,4097.23,4100.37,4065.83,4084.67,2080172
2010-12-10,4178.87,4178.87,4031.3,4068.97,11284423
2010-12-13,4106.63,4106.63,4056.4,4075.27,1289951
2010-12-14,4072.1,4097.23,4059.57,4065.83,1540623
2010-12-15,4068.97,4090.93,4034.43,4037.57,1647322
2010-12-16,4037.57,4050.13,4006.17,4028.17,1469593
2010-12-17,4021.87,4062.7,4015.6,4056.4,2789178
2010-12-20,4053.27,4053.27,3981.07,3993.63,1869005
2010-12-21,4031.3,4116.07,4012.47,4116.07,2406961
2010-12-22,4094.1,4188.27,4094.1,4156.87,2962759
2010-12-24,4097.23,4131.77,4078.4,4112.93,1149495
2010-12-27,4153.73,4200.83,4131.77,4185.13,1348561
2010-12-28,4163.17,4169.43,4084.67,4090.93,1512909
2010-12-29,4090.93,4125.5,4090.93,4109.8,724610
2010-12-30,4087.8,4094.1,4028.17,4059.57,2040357
2011-01-04,4109.8,4156.87,4094.1,4150.6,1894804
2011-01-05,4141.17,4144.33,4100.37,4100.37,1267660
2011-01-06,4009.33,4028.17,3871.17,3893.17,6500753
2011-01-07,3852.33,3908.87,3820.93,3871.17,2840459
