generated_at: 2026-08-02T16:33:20
mode: apply
date_from: 
date_to: 
selected_rows: 816499
candidates: 2872003
warnings: 1

status     | code     | company                | period_end | kind     | segment                  | metric           | value_kind         | value            | source_tag                       | reason                      
excluded   | 8142     | トーホー               | 2016-01-31 | excluded | Reconciling Items        |                  |                    |  -88,426,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 8142     | トーホー               | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
excluded   | 8142     | トーホー               | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
excluded   | 8142     | トーホー               | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_4:excluded_no_supported_metric
selected   | 8142     | トーホー               | 2016-01-31 | business | ディストリビューター事業 | NetSales         | total              |  138,966,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | キャッシュアンドキャリー事業 | NetSales         | total              |   41,740,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | 食品スーパー事業         | NetSales         | total              |   24,387,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | その他事業               | NetSales         | total              |    3,903,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | 連結 財務諸表 計上額（注）２ | NetSales         | total              |  208,998,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | ディストリビューター事業 | SegmentProfit    | segment_profit     |    1,393,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | キャッシュアンドキャリー事業 | SegmentProfit    | segment_profit     |      595,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | 食品スーパー事業         | SegmentProfit    | segment_profit     |      119,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | その他事業               | SegmentProfit    | segment_profit     |      518,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | total    | 合計                     | SegmentProfit    | segment_profit     |    2,627,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 8142     | トーホー               | 2016-01-31 | business | 連結 財務諸表 計上額（注）２ | SegmentProfit    | segment_profit     |    2,627,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Distributor Business | OperatingIncome  | operating_profit   |    1,393,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Cash And Carry Business | OperatingIncome  | operating_profit   |      595,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Food Supermarket Business | OperatingIncome  | operating_profit   |      119,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | その他                   | OperatingIncome  | operating_profit   |      518,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    2,627,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | excluded | Reconciling Items        |                  |                    |             None | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Distributor Business | OperatingIncome  | operating_profit   |    1,835,000,000 | OperatingIncome                  | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Cash And Carry Business | OperatingIncome  | operating_profit   |      620,000,000 | OperatingIncome                  | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Food Supermarket Business | OperatingIncome  | operating_profit   |     -172,000,000 | OperatingIncome                  | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | その他                   | OperatingIncome  | operating_profit   |      459,000,000 | OperatingIncome                  | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    2,742,000,000 | OperatingIncome                  | selected                    
excluded   | 8142     | トーホー               | 2016-01-31 | excluded | Reconciling Items        |                  |                    |             None | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Distributor Business | NetSales         | external           |  138,966,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Cash And Carry Business | NetSales         | external           |   41,740,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | E02665-000Food Supermarket Business | NetSales         | external           |   24,387,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | business | その他                   | NetSales         | external           |    3,903,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | total    | 合計                     | NetSales         | external           |  208,998,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 8142     | トーホー               | 2015-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Distributor Business | NetSales         | external           |  143,720,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Cash And Carry Business | NetSales         | external           |   42,685,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | E02665-000Food Supermarket Business | NetSales         | external           |   23,211,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | business | その他                   | NetSales         | external           |    5,448,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 8142     | トーホー               | 2016-01-31 | total    | 合計                     | NetSales         | external           |  215,065,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 8142     | トーホー               | 2016-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Domestic | NetSales         | total              |    3,850,900,000 | NetSales                         | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Overseas | NetSales         | total              |    1,641,237,000 | NetSales                         | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Network Software Business | NetSales         | total              |    2,285,189,000 | NetSales                         | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | total    | 合計                     | NetSales         | total              |    7,777,327,000 | NetSales                         | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | excluded | Reconciling Items        |                  |                    |     -256,521,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Domestic | NetSales         | total              |    3,723,414,000 | NetSales                         | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Overseas | NetSales         | total              |    1,454,903,000 | NetSales                         | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Network Software Business | NetSales         | total              |    1,840,243,000 | NetSales                         | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | total    | 合計                     | NetSales         | total              |    7,018,561,000 | NetSales                         | selected                    
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded | Reconciling Items        |                  |                    |     -180,972,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_4:excluded_asset_table
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_5:excluded_asset_table
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_6:excluded_no_supported_metric
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ソフトウェア事業(国内)   | NetSales         | total              |    3,753,745,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ソフトウェア事業(海外)   | NetSales         | total              |    1,489,186,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ネットワークソフトウェア事業 | NetSales         | total              |    2,277,874,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ソフトウェア事業(国内)   | SegmentProfit    | segment_profit     |      170,684,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ソフトウェア事業(海外)   | SegmentProfit    | segment_profit     |     -163,010,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | ネットワークソフトウェア事業 | SegmentProfit    | segment_profit     |     -117,880,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | total    | 合計                     | SegmentProfit    | segment_profit     |     -110,205,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Domestic | OperatingIncome  | operating_profit   |      -86,511,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Overseas | OperatingIncome  | operating_profit   |     -721,600,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Network Software Business | OperatingIncome  | operating_profit   |     -255,644,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |   -1,063,755,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | excluded | Reconciling Items        |                  |                    |       -7,916,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Domestic | OperatingIncome  | operating_profit   |      170,684,000 | OperatingIncome                  | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Overseas | OperatingIncome  | operating_profit   |     -163,010,000 | OperatingIncome                  | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Network Software Business | OperatingIncome  | operating_profit   |     -117,880,000 | OperatingIncome                  | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | total    | 合計                     | OperatingIncome  | operating_profit   |     -110,205,000 | OperatingIncome                  | selected                    
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded | Reconciling Items        |                  |                    |       -4,469,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Domestic | NetSales         | external           |    3,753,745,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Software Business Overseas | NetSales         | external           |    1,489,186,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | business | E05168-000Network Software Business | NetSales         | external           |    2,277,874,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | total    | 合計                     | NetSales         | external           |    7,520,806,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 4813     | ＡＣＣＥＳＳ           | 2015-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Domestic | NetSales         | external           |    3,605,728,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Software Business Overseas | NetSales         | external           |    1,426,794,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | business | E05168-000Network Software Business | NetSales         | external           |    1,805,065,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | total    | 合計                     | NetSales         | external           |    6,837,588,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 4813     | ＡＣＣＥＳＳ           | 2016-01-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Beverage Sales Division | NetSales         | total              |  124,597,000,000 | NetSales                         | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000OEMBeverage Production Division | NetSales         | total              |   10,220,000,000 | NetSales                         | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Food Production And Sales Division | NetSales         | total              |   15,360,000,000 | NetSales                         | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | total    | 合計                     | NetSales         | total              |  150,178,000,000 | NetSales                         | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | excluded | Reconciling Items        |                  |                    |     -651,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Beverage Sales Division | NetSales         | total              |  124,192,000,000 | NetSales                         | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000OEMBeverage Production Division | NetSales         | total              |    9,126,000,000 | NetSales                         | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Food Production And Sales Division | NetSales         | total              |   17,155,000,000 | NetSales                         | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | total    | 合計                     | NetSales         | total              |  150,474,000,000 | NetSales                         | selected                    
excluded   | 2590     | ダイドーグループホールディングス | 2016-01-20 | excluded | Reconciling Items        |                  |                    |     -618,000,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 2590     | ダイドーグループホールディングス | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
excluded   | 2590     | ダイドーグループホールディングス | 2016-01-20 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_3:excluded_no_supported_metric
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 飲料 販売部門            | NetSales         | total              |  124,597,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 飲料受託 製造部門        | NetSales         | total              |    9,603,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 食品製造 販売部門        | NetSales         | total              |   15,325,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 連結 財務諸表 計上額 （注）２ | NetSales         | total              |  149,526,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 飲料 販売部門            | SegmentProfit    | segment_profit     |    3,839,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 飲料受託 製造部門        | SegmentProfit    | segment_profit     |    1,135,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 食品製造 販売部門        | SegmentProfit    | segment_profit     |      198,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | total    | 合計                     | SegmentProfit    | segment_profit     |    5,173,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | 連結 財務諸表 計上額 （注）２ | SegmentProfit    | segment_profit     |    5,174,000,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Beverage Sales Division | OperatingIncome  | operating_profit   |    3,839,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000OEMBeverage Production Division | OperatingIncome  | operating_profit   |    1,135,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Food Production And Sales Division | OperatingIncome  | operating_profit   |      198,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |    5,173,000,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | excluded | Reconciling Items        |                  |                    |                0 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Beverage Sales Division | OperatingIncome  | operating_profit   |    3,745,000,000 | OperatingIncome                  | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000OEMBeverage Production Division | OperatingIncome  | operating_profit   |      979,000,000 | OperatingIncome                  | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Food Production And Sales Division | OperatingIncome  | operating_profit   |      259,000,000 | OperatingIncome                  | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | total    | 合計                     | OperatingIncome  | operating_profit   |    4,985,000,000 | OperatingIncome                  | selected                    
excluded   | 2590     | ダイドーグループホールディングス | 2016-01-20 | excluded | Reconciling Items        |                  |                    |        2,000,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Beverage Sales Division | NetSales         | external           |  124,597,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000OEMBeverage Production Division | NetSales         | external           |    9,603,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | business | E00424-000Food Production And Sales Division | NetSales         | external           |   15,325,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | total    | 合計                     | NetSales         | external           |  149,526,000,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 2590     | ダイドーグループホールディングス | 2015-01-20 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Beverage Sales Division | NetSales         | external           |  124,192,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000OEMBeverage Production Division | NetSales         | external           |    8,548,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | business | E00424-000Food Production And Sales Division | NetSales         | external           |   17,115,000,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 2590     | ダイドーグループホールディングス | 2016-01-20 | total    | 合計                     | NetSales         | external           |  149,856,000,000 | RevenuesFromExternalCustomers    | selected                    
excluded   | 2590     | ダイドーグループホールディングス | 2016-01-20 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Information System | NetSales         | total              |   37,104,269,000 | NetSales                         | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Control System | NetSales         | total              |   16,950,532,000 | NetSales                         | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | total    | 合計                     | NetSales         | total              |   54,054,802,000 | NetSales                         | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | excluded | Reconciling Items        |                  |                    |      -11,188,000 | NetSales                         | excluded_adjustment_or_elimination_member
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Information System | NetSales         | total              |   34,076,918,000 | NetSales                         | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Control System | NetSales         | total              |   12,986,777,000 | NetSales                         | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | total    | 合計                     | NetSales         | total              |   47,063,695,000 | NetSales                         | selected                    
excluded   | 6430     | ダイコク電機           | 2016-03-31 | excluded | Reconciling Items        |                  |                    |      -58,910,000 | NetSales                         | excluded_adjustment_or_elimination_member
excluded   | 6430     | ダイコク電機           | 2016-03-31 | excluded |                          |                  |                    |             None | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | table_2:excluded_no_supported_metric
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | 情報システム事業         | NetSales         | total              |   37,102,980,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | 制御システム事業         | NetSales         | total              |   16,940,632,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | (注)                     | NetSales         | total              |      -11,188,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | 情報システム事業         | SegmentProfit    | segment_profit     |    4,244,847,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | 制御システム事業         | SegmentProfit    | segment_profit     |   -1,105,495,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | total    | 合計                     | SegmentProfit    | segment_profit     |    3,139,351,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | (注)                     | SegmentProfit    | segment_profit     |   -1,713,574,000 | NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock | selected_semantic_segment_note_table
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Information System | OperatingIncome  | operating_profit   |    4,244,847,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Control System | OperatingIncome  | operating_profit   |   -1,105,495,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | total    | 合計                     | OperatingIncome  | operating_profit   |    3,139,351,000 | OperatingIncome                  | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | excluded | Reconciling Items        |                  |                    |   -1,713,574,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Information System | OperatingIncome  | operating_profit   |    2,277,016,000 | OperatingIncome                  | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Control System | OperatingIncome  | operating_profit   |   -1,319,393,000 | OperatingIncome                  | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | total    | 合計                     | OperatingIncome  | operating_profit   |      957,622,000 | OperatingIncome                  | selected                    
excluded   | 6430     | ダイコク電機           | 2016-03-31 | excluded | Reconciling Items        |                  |                    |   -1,852,613,000 | OperatingIncome                  | excluded_adjustment_or_elimination_member
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Information System | NetSales         | external           |   37,102,980,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | business | E02073-000Control System | NetSales         | external           |   16,940,632,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | total    | 合計                     | NetSales         | external           |   54,043,613,000 | RevenuesFromExternalCustomers    | period_end_mismatch         
excluded   | 6430     | ダイコク電機           | 2015-03-31 | excluded | Reconciling Items        |                  |                    |             None | RevenuesFromExternalCustomers    | excluded_adjustment_or_elimination_member
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Information System | NetSales         | external           |   34,076,918,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | business | E02073-000Control System | NetSales         | external           |   12,927,867,000 | RevenuesFromExternalCustomers    | selected                    
selected   | 6430     | ダイコク電機           | 2016-03-31 | total    | 合計                     | NetSales         | external           |   47,004,785,000 | RevenuesFromExternalCustomers    | selected                    
