doc_id	security_code	form_type	period_end	source_tags	existing_row_count	proposed_row_count	selected_candidate_count	excluded_candidate_count	review_row_count	excel_suppressed_segment_profit_count	status
S100LQU2	47180	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LQU4	86300	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	41	94	10	1	0	rebuild
S100LQUD	27840	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	25	7	0	0	rebuild
S100LQUE	81630	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LQV4	72840	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	8	15	15	0	0	rebuild
S100LQV8	88760	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	15	31	10	0	0	rebuild
S100LQVB	35510	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	26	8	0	0	rebuild
S100LQVD	46860	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LQVI	67630	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	9	22	9	0	0	rebuild
S100LQVL	65130	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	24	10	0	0	rebuild
S100LQVU	23510	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	1	0	0	no_metrics
S100LQVY	90630	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	16	34	3	1	0	rebuild
S100LQWP	79110	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	22	9	0	0	rebuild
S100LQWS	63790	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LQWT	63150	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	6	8	12	7	0	0	rebuild
S100LQWZ	95340	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	30	1	0	0	rebuild
S100LQX5	57150	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	27	26	54	10	1	0	rebuild
S100LQX8	38250	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	14	28	1	0	0	rebuild
S100LQXL	37730	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LQXM	90830	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	16	22	41	7	0	0	rebuild
S100LQXN	51220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	0	0	6	0	0	match
S100LQXR	45530	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	6	0	0	no_metrics
S100LQXX	26020	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	18	38	7	2	0	rebuild
S100LQXY	63560	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	6	9	8	0	0	rebuild
S100LQY9	79520	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	26	17	0	0	rebuild
S100LQYA	93080	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	21	9	0	0	rebuild
S100LQYD	78720	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	9	16	5	0	0	rebuild
S100LQYG	35210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	11	5	0	0	rebuild
S100LQYI	59560	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	19	3	0	0	rebuild
S100LQYR	22210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LQYW	46610	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	6	19	1	0	0	rebuild
S100LQZ9	49980	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	20	38	18	1	0	rebuild
S100LQZA	18780	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	30	5	0	0	rebuild
S100LQZE	80250	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	16	27	3	0	0	rebuild
S100LR0G	38960	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	16	0	0	no_metrics
S100LR17	68360	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	6	0	0	no_metrics
S100LR1A	80320	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	14	30	11	0	0	rebuild
S100LR1K	51940	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	15	27	9	1	0	rebuild
S100LR1P	28940	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	3	6	2	0	0	rebuild
S100LR1V	33060	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	16	24	7	0	0	rebuild
S100LR2Q	30420	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	17	8	0	0	rebuild
S100LR2W	60720	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	6	6	1	0	0	rebuild
S100LR2Z	80610	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	24	12	1	0	rebuild
S100LR30	52870	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	12	9	14	2	0	0	rebuild
S100LR32	47920	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	20	8	0	0	rebuild
S100LR3D	62570	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LR3J	71840	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	17	43	5	1	0	rebuild
S100LR3T	59050	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	12	5	0	0	rebuild
S100LR42	18200	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	20	5	0	0	rebuild
S100LR44	90360	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	12	11	19	5	0	0	rebuild
S100LR45	45710	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	8	0	0	no_metrics
S100LR4P	22240	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LR5B	83830	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	6	12	31	3	1	0	rebuild
S100LR5C	17210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	30	22	47	12	1	0	rebuild
S100LR5F	66580	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	18	22	5	1	0	rebuild
S100LR5S	59280	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LR67	43890	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	6	0	0	no_metrics
S100LR6A	42220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	16	31	9	0	0	rebuild
S100LR6E	66130	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	7	13	7	0	0	rebuild
S100LR6S	49720	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	18	5	0	0	rebuild
S100LR6Y	66200	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100LR71	21830	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	13	9	0	0	rebuild
S100LR7A	77790	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	4	0	0	2	0	0	rebuild
S100LR7B	40210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	18	35	7	0	0	rebuild
S100LR7D	45020	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	0	2	2	8	0	0	rebuild
S100LR7P	98280	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	10	19	11	1	0	rebuild
S100LR7Q	90690	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	10	22	3	0	0	rebuild
S100LR7W	30880	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	20	41	6	0	0	rebuild
S100LR7X	59450	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	17	36	7	1	0	rebuild
S100LR83	21560	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	17	5	0	0	rebuild
S100LR85	83590	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	17	43	1	1	0	rebuild
S100LR86	70400	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	30	4	0	0	rebuild
S100LR8D	28190	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	17	5	0	0	rebuild
S100LR8L	43310	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	14	26	7	0	0	rebuild
S100LR8N	41830	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	25	16	34	9	0	0	rebuild
S100LR8S	91150	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	8	15	9	0	0	rebuild
S100LR8V	32940	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LR9A	54400	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	25	8	0	0	rebuild
S100LR9D	78980	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	13	27	17	1	0	rebuild
S100LR9J	73130	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	19	12	27	8	0	0	rebuild
S100LR9Y	96850	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	29	6	0	0	rebuild
S100LRA7	64130	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	14	24	9	1	0	rebuild
S100LRAE	94320	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	9	6	6	16	0	0	rebuild
S100LRAN	19090	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	5	0	0	no_metrics
S100LRAW	52880	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	5	5	5	0	0	rebuild
S100LRB8	74770	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LRBF	34470	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	0	0	0	1	0	0	no_metrics
S100LRBN	90740	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	11	24	3	0	0	rebuild
S100LRBP	64170	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	13	22	3	0	0	rebuild
S100LRBW	84160	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	15	37	5	1	0	rebuild
S100LRCB	54450	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	6	15	5	0	0	rebuild
S100LRCK	63600	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	8	12	5	1	0	rebuild
S100LRCU	71500	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	27	72	0	1	0	rebuild
S100LRD1	35120	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	13	9	0	0	rebuild
S100LRD2	22080	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	3	6	6	0	0	rebuild
S100LRD3	78510	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	13	26	2	0	0	rebuild
S100LRD4	60740	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRDO	71050	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	14	31	7	1	0	rebuild
S100LRDU	99080	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	20	36	2	1	0	rebuild
S100LRDX	48160	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	11	22	5	0	0	rebuild
S100LRE9	32210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LREE	61180	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	18	38	7	1	0	rebuild
S100LREG	21790	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	20	5	0	0	rebuild
S100LREW	23440	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	17	18	29	3	0	0	rebuild
S100LREX	88360	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LRF1	70030	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	15	32	6	0	0	rebuild
S100LRFA	18220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	3	10	21	1	0	0	rebuild
S100LRFF	32930	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	16	29	7	0	0	rebuild
S100LRFG	27800	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	21	5	0	0	rebuild
S100LRFL	62220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	22	10	0	0	rebuild
S100LRFW	74130	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRFX	17170	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	12	8	12	2	1	0	rebuild
S100LRGE	64850	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	22	5	0	0	rebuild
S100LRGL	83650	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	20	46	3	1	0	rebuild
S100LRGP	63650	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	5	10	6	0	0	rebuild
S100LRGQ	60920	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	21	5	0	0	rebuild
S100LRH0	79190	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRH2	93100	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	15	6	0	0	rebuild
S100LRH7	37930	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	17	5	0	0	rebuild
S100LRHA	57130	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	20	9	20	7	0	0	rebuild
S100LRHE	22040	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	12	8	12	6	0	0	rebuild
S100LRHF	40470	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	14	30	7	0	0	rebuild
S100LRHG	19290	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRHZ	49740	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100LRI3	90810	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	26	1	0	0	rebuild
S100LRI5	77220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	21	18	36	11	0	0	rebuild
S100LRIF	99620	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	8	20	5	0	0	rebuild
S100LRIN	31060	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	14	30	9	0	0	rebuild
S100LRIQ	57210	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	10	15	5	0	0	rebuild
S100LRIY	34370	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	19	33	5	1	0	rebuild
S100LRJB	66470	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	12	3	1	0	rebuild
S100LRJE	63910	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LRJF	33150	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	29	7	0	0	rebuild
S100LRJK	45360	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	0	12	12	6	0	0	rebuild
S100LRJW	85220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	10	23	51	11	1	0	rebuild
S100LRJZ	93250	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	11	24	7	0	0	rebuild
S100LRK8	46910	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	1	0	0	no_metrics
S100LRKD	66590	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	4	4	7	0	0	rebuild
S100LRKL	80700	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	4	6	9	0	0	rebuild
S100LRKN	48490	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100LRKO	99560	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	14	20	38	7	0	0	rebuild
S100LRKP	61930	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	10	16	7	0	0	rebuild
S100LRKY	31790	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	15	11	19	2	0	0	rebuild
S100LRL8	90870	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	10	14	30	6	0	0	rebuild
S100LRLG	64240	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	2	0	0	no_metrics
S100LRLK	67400	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	6	0	0	no_metrics
S100LRLL	59910	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	11	25	14	0	0	rebuild
S100LRLS	49770	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	8	0	0	no_metrics
S100LRLW	31110	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	13	22	7	0	0	rebuild
S100LRLX	91100	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	11	8	24	5	0	0	rebuild
S100LRMQ	59760	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	30	49	13	0	0	rebuild
S100LRMV	87000	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRN8	77620	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	23	8	1	0	rebuild
S100LRNC	79140	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	30	3	0	0	rebuild
S100LRNP	63830	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	20	40	11	1	0	rebuild
S100LRO6	19460	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	23	5	0	0	rebuild
S100LRO9	79460	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100LROV	63680	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	6	7	17	7	0	0	rebuild
S100LRP2	90900	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	7	15	7	0	0	rebuild
S100LRP5	17990	030000	2021-03-31	NotesSegmentInformationEtcFinancialStatementsTextBlock	9	6	12	6	0	0	rebuild
S100LRP8	73220	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	8	19	44	5	1	0	rebuild
S100LRPB	16620	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	13	18	42	10	1	0	rebuild
S100LRPC	81180	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	21	1	0	0	rebuild
S100LRPH	95080	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	16	56	2	0	0	rebuild
S100LRPI	96840	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	22	52	6	0	0	rebuild
S100LRPN	31500	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	12	16	4	0	0	rebuild
S100LRPQ	26760	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	12	5	1	0	rebuild
S100LRPR	18280	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	14	21	9	0	0	rebuild
S100LRPS	36000	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	18	6	0	0	rebuild
S100LRPU	38630	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	16	33	13	0	0	rebuild
S100LRQ1	69470	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	6	12	26	7	0	0	rebuild
S100LRQ3	86980	030000	2021-03-31	InformationAboutGeographicalAreasIFRSTextBlock | NotesSegmentInformationConsolidatedFinancialStatementsIFRSTextBlock	13	20	42	5	0	0	rebuild
S100LRQ8	59580	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	14	26	3	0	0	rebuild
S100LRQE	52800	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	18	32	6	0	0	rebuild
S100LRQL	43230	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	22	7	1	0	rebuild
S100LRQM	63350	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	4	0	0	no_metrics
S100LRR0	63510	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	14	29	3	0	0	rebuild
S100LRR4	69040	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	10	26	9	1	0	rebuild
S100LRRJ	79940	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	12	21	3	0	0	rebuild
S100LRRM	53880	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	18	3	1	0	rebuild
S100LRRP	45590	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	16	33	8	1	0	rebuild
S100LRRQ	43160	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	9	16	4	0	0	rebuild
S100LRS0	47610	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	15	32	3	1	0	rebuild
S100LRS9	29160	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	6	6	5	0	0	rebuild
S100LRSD	83310	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRSE	67180	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	19	14	36	13	0	0	rebuild
S100LRSI	66760	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	18	10	22	12	0	0	rebuild
S100LRSU	64450	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	15	16	30	9	0	0	rebuild
S100LRSW	73450	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	3	3	3	0	0	rebuild
S100LRT1	97670	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	8	11	8	0	0	rebuild
S100LRT3	67860	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	9	10	19	6	0	0	rebuild
S100LRT6	23930	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	0	0	0	no_metrics
S100LRTE	69520	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	12	10	22	9	0	0	rebuild
S100LRTP	85180	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	4	4	3	0	0	rebuild
S100LRTY	45400	030000	2021-03-31	NotesSegmentInformationEtcConsolidatedFinancialStatementsTextBlock	0	0	0	8	0	0	no_metrics
